file_name,decision,reason,duplicate_group,notes
Billstedter Bedenken STADTTEILPOLITIK Gegner der geplanten Flüchtlingswohnungen verweisen auf schlec.PDF,keep,,,
Brandschutz für Krankenhaus.PDF,keep,,,
Brauchen Christen mehr Schutz_ FLÜCHTLINGE Deutschland will jetzt 5.000 Syrer aufnehmen. Doch Innenm.PDF,keep,,,
Cebit Allein zu Haus.PDF,drop,commentary_noncore,,
Das Ende einer Trennung RÜCKKEHR Acht Jahre nach ihrer Abschiebung in die Türkei ist Gazale Salame z.PDF,keep,,,
Das schlechte Gewissen ARMUT Deutschland reagiert völlig überzogen auf die Zuwanderer aus dem östlic.PDF,keep,,,
Den Hilflosen helfen Annemarie Köhler aus Langenau engagiert sich für Flüchtlinge.PDF,keep,,,
"Den Rechtsstaat kritisieren, damit er bleibt AMNESTY Die neue Deutschland-Chefin Selmin Çal¦skan spr.PDF",keep,,,
"Der _graue Kardinal_ ist tot NACHRUF Der Oligarch und erklärte Gegner von Präsident Putin, Boris Ber.PDF",keep,,,
Deutschland Kompakt I Rechtsextremismus_ NPD scheitert vor Bundesverfassungsgericht ++ Rechtsprechun.PDF,keep,,,
Deutschland Kompakt II Medien_ Bundespressekonferenz rügt den „Spiegel_ ++ Innere Sicherheit_ Nieder.PDF,keep,,,
Deutschland Kompakt Schengen_ Veto gegen Beitritt Bulgariens und Rumäniens ++ Wulff-Affäre _ Erste A.PDF,keep,,,
Deutschland Kompakt Syrien-Hilfe_ Friedrich_ Deutschland nimmt 5000 Flüchtlinge auf ++ Kundus-Affäre.PDF,keep,,,
Die eingewanderten Gettos kommunen Roma besiedeln verfallende Teile von Ruhr-Städten. Die fürchten K.PDF,keep,,,
Die ewige Angst vor der Zuwanderung.PDF,keep,,,
Die Tür bleibt vorerst zu Bundesregierung wartet auf Hilfsappell der UN.PDF,keep,,,
"Drobi, wir hauen ab! Die Tschechin Rena Dumont erzÃ¤hlt, wie sie nach Deutschland kam und Asyl sucht.PDF",keep,,variant_001,Representative kept for variant_001.
"Drobi, wir hauen ab! Die Tschechin Rena Dumont erzählt, wie sie nach Deutschland kam und Asyl suchte.PDF",drop,regional_variant,variant_001,"Dropped in favor of representative file: Drobi, wir hauen ab! Die Tschechin Rena Dumont erzÃ¤hlt, wie sie nach Deutschland kam und Asyl sucht.PDF (variant_001)."
Europa verliert.PDF,drop,commentary_noncore,,
Fach-Vortrag über weibliche Einwanderer.PDF,keep,,,
Faustschläge für Flüchtlinge POLIZEI In Neumünster landeten protestierende Asylsuchende und ihre Unt.PDF,keep,,,
"Flucht zurück _Wir können nicht mehr denken_, sagt Darlinton. Sie sind erschöpft. Vor zwei Wochen is.PDF",keep,,,
Flüchtlinge angekommen Neues Blaubeurer Asylbewerberheim bewältigt erste Aufnahmewelle gut - Harte S.PDF,keep,,,
Flüchtlinge fast frei SOZIALES Flüchtlinge sollen in eigenen Wohnungen leben dürfen - statt in Samme.PDF,keep,,,
"Flüchtlingsheime machen krank ASYL Die Flüchtlinge, die in Berlin in Zelten leben und auf ihre unwür.PDF",keep,,,
FREMDE FEDER · FANNY DETHLOFF_ Brauchen echte Perspektiven.PDF,keep,,,
Friedrich droht mit Veto Minister will Zuwanderung aus Südosteuropa stoppen.PDF,keep,,,
Friedrich will Flüchtlinge aufnehmen BÜRGERKRIEG IN SYRIEN.PDF,keep,,,
Gold für den Flüchtling Kombinierer Frenzel beschert Deutschland den ersten Titelgewinn bei der Ski-.PDF,keep,,,
Gutscheine oder Bargeld FLÜCHTLINGSPOLITIK Niedersachsens Innenminister Boris Pistorius stellt es de.PDF,keep,,,
Handwerk beklagt Zuzug von Rumänen und Bulgaren.PDF,keep,,,
Heimisch geworden in der Fremde Zwei Frauen berichteten beim Nachbarschaftstreffen in Laichingen - F.PDF,keep,,,
Immer mehr Armutsflüchtlinge.PDF,keep,,,
"MITARBEITER DER WOCHE Der Pfleger, der sich für Flüchtlinge einsetzt.PDF",keep,,,
Mobile Redaktion in Wachtendonk.PDF,keep,,,
Muslima soll für CDU in Bundestag Im NRW-Verband gibt es Vorbehalte.PDF,keep,,,
Nachbarn von Pro NRW-Chef Markus Beisicht sind in Angst.PDF,keep,,,
Neukölln räumt mit Vorurteilen auf ZUWANDERUNG Der neue Roma-Statusbericht aus Neukölln stellt fest_.PDF,keep,,,
Noch ärmer als Hartz IV MIGRATION Die Zahlen über die Einwanderung armer Bulgaren und Rumänen täusch.PDF,keep,,,
NOTIZEN vom 16. März 2013.PDF,keep,,,
NRW will 1000 Flüchtlinge aus Syrien aufnehmen.PDF,keep,,,
Ohne Arbeit.PDF,keep,,,
Pistorius will Abgeschobene zurück holen FLÜCHTLINGE Hannovers Innenminister arbeitet die erste Absc.PDF,keep,,,
Politik 180.000 Zuwanderer aus Bulgarien und Rumänien ++ Kairo - Teheran_ Erster Flug seit Jahrzehnt.PDF,keep,,,
Polizei bereitet sich auf Kundgebung am _Alex_ vor.PDF,keep,,,
Polizei wirbt um Nachwuchs mit ausländischen Wurzeln.PDF,keep,,,
Redaktion diskutiert heute mit Lesern in Wachtendonk.PDF,keep,,,
Renovierte Bleibe Die Europäische Union vereinheitlicht ihr Asylsystem. Was wird sich ändern_.PDF,keep,,,
"Roma suchen Zuflucht in Neukölln Der Zuzug nimmt zu, doch die Lehrer fehlen Die Angst vor dem Unheim.PDF",keep,,,
Schlafplatz auf den Gängen FLÜCHTLINGE Die aktuelle Zahl der Asylbewerber liegt deutlich höher als i.PDF,keep,,,
Senat will Notunterkunft Aktionsplan Roma geplant.PDF,review,,,Short local brief kept for review.
Sprachenangebote an der VHS für Spätentschlossene.PDF,keep,,,
SYRER IN DEUTSCHLAND Flüchtlinge und Familien.PDF,keep,,,
Syrien-Flüchtlinge Friedrich verlängert Abschiebestopp.PDF,keep,,,
Teure Flüchtlingswelle Nachtragsetat beschlossen - 50 Prozent Mehrkosten für Asylbewerber.PDF,keep,,,
Undeloher bleiben unter sich ASYL Der Landkreis Harburg wird nun doch keine Flüchtlinge im Örtchen U.PDF,keep,,,
Unis helfen verschmähten Akademikern ZUWANDERER Selbst hochqualifizierte Migranten finden keinen Job.PDF,keep,,,
URTEILE.PDF,keep,,,
"VERDACHTSFÄLLE Verbrannt, erschossen, zerstückelt Weitere 14 Tote_ Bei diesen Verbrechen erscheint e.PDF",keep,,,
Vortragsabend gegen Rassismus.PDF,keep,,,
Westerwelle erhöht Druck auf Friedrich In Deutschland lebende Syrer sollen Verwandte aus Krisengebie.PDF,keep,,,
"Wie viel C steckt in der CDU_ Deutschland muss Zuwanderern helfen, statt sie abzuschieben, meint der(2).PDF",drop,regional_variant,variant_002,"Dropped in favor of representative file: Wie viel C steckt in der CDU_ Deutschland muss Zuwanderern helfen, statt sie abzuschieben, meint der.PDF (variant_002)."
"Wie viel C steckt in der CDU_ Deutschland muss Zuwanderern helfen, statt sie abzuschieben, meint der.PDF",keep,,variant_002,Representative kept for variant_002.
wird das AKW Grohnde umzingelt UND HEUTE_.PDF,keep,,,
Wo sich Bayern und Brandenburg einig sind MIGRATION Die Integrationsminister der Länder beschließen.PDF,keep,,,
Zurück zur Ehrlichkeit.PDF,keep,,,
Zweifel an Einsatz von Chemiewaffen Deutschland will syrische Flüchtlinge aufnehmen.PDF,keep,,,
